11 2 9.0 1.3644
11 3 3.0 8.2232
11 4 2.0 9.3606
11 5 6.0 4.3687
11 6 0.0 8.1057
11 7 5.0 5.6372
11 8 0.0 8.1592
11 9 4.0 5.3762
11 10 0.0 12.6643
11 11 0.0 0.0
11 12 4.0 14.0644
11 13 3.0 7.7372
11 14 8.0 9.9083
11 15 5.0 10.7763
11 16 0.0 3.0923
11 17 7.0 12.9553
11 18 0.0 12.7769
11 19 2.0 11.0843
11 20 0.0 4.0818
12 1 4.0 2.348
12 2 10.0 12.89
12 3 0.0 10.3341
12 4 1.0 8.0544
12 5 0.0 11.7186
12 6 0.0 11.8521
12 7 1.0 11.4631
12 8 0.0 13.95
12 9 4.0 8.7408
12 10 5.0 4.2466
12 11 4.0 14.0644
12 12 0.0 0.0
12 13 2.0 13.634
12 14 1.0 4.2853
12 15 0.0 4.3506
12 16 0.0 13.0133
12 17 1.0 9.8825
12 18 7.0 1.5678
12 19 0.0 7.909
12 20 6.0 18.0188
13 1 9.0 11.317
13 2 0.0 8.0842
13 3 4.0 3.3577
13 4 0.0 13.4965
13 5 9.0 3.9845
13 6 1.0 14.2453
13 7 5.0 3.0268
13 8 0.0 0.4742
13 9 7.0 8.374
13 10 0.0 10.1774
13 11 2.0 7.7372
13 12 3.0 13.634
13 13 0.0 0.0
13 14 0.0 10.975
13 15 1.0 9.2886
13 16 10.0 10.1565
13 17 1.0 17.5308
13 18 1.0 13.0573
13 19 0.0 6.7127
13 20 1.0 10.6417
14 1 0.0 3.4163
14 2 0.0 8.6805
14 3 4.0 8.0592
14 4 8.0 4.698
14 5 0.0 8.2008
14 6 0.0 8.0986
14 7 0.0 8.2947
14 8 2.0 11.3749
14 9 5.0 4.5348
14 10 2.0 5.1421
14 11 4.0 9.9083
14 12 9.0 4.2853
14 13 9.0 10.975
14 14 0.0 0.0
14 15 10.0 3.4087
14 16 3.0 8.7283
14 17 0.0 7.9114
14 18 8.0 2.879
14 19 2.0 7.1267
14 20 1.0 13.7901
15 1 7.0 2.0319
15 2 0.0 9.8127
15 3 0.0 5.984
15 4 9.0 8.038
15 5 10.0 7.7064
15 6 8.0 11.1304
15 7 8.0 7.2638
15 8 8.0 9.6001
15 9 0.0 5.9894
15 10 10.0 2.0557
15 11 3.0 10.7763
15 12 8.0 4.3506
15 13 3.0 9.2886
15 14 1.0 3.4087
15 15 0.0 0.0
15 16 2.0 10.5409
15 17 0.0 11.2971
15 18 0.0 4.0241
15 19 5.0 3.964
15 20 0.0 14.854
16 1 4.0 11.7586
16 2 0.0 2.1225
16 3 7.0 9.7583
16 4 8.0 6.8953
16 5 9.0 6.2864
16 6 5.0 5.0478
16 7 0.0 7.5183
16 8 0.0 10.6144
16 9 2.0 4.5532
16 10 2.0 12.5767
16 11 10.0 3.0923
16 12 0.0 13.0133
16 13 7.0 10.1565
16 14 7.0 8.7283
16 15 9.0 10.5409
16 16 0.0 0.0
16 17 6.0 10.1396
16 18 4.0 11.5587
16 19 6.0 11.9247
16 20 0.0 5.5181
17 1 1.0 10.6792
17 2 1.0 11.633
17 3 0.0 15.2671
17 4 5.0 4.0356
17 5 9.0 13.8378
17 6 1.0 5.5113
17 7 0.0 14.5201
17 8 0.0 17.9897
17 9 10.0 9.1952
17 10 6.0 12.8003
17 11 6.0 12.9553
17 12 6.0 9.8825
17 13 8.0 17.5308
17 14 0.0 7.9114
17 15 0.0 11.2971
17 16 3.0 10.1396
17 17 0.0 0.0
17 18 0.0 8.5567
17 19 5.0 15.001
17 20 8.0 15.4613
18 1 9.0 2.4325
18 2 0.0 11.5584
18 3 8.0 9.8629
18 4 7.0 6.499
18 5 7.0 10.7651
18 6 5.0 10.2856
18 7 3.0 10.6571
18 8 0.0 13.4097
18 9 0.0 7.4095
18 10 5.0 4.6597
18 11 10.0 12.7769
18 12 0.0 1.5678
18 13 7.0 13.0573
18 14 0.0 2.879
18 15 9.0 4.0241
18 16 10.0 11.5587
18 17 9.0 8.5567
18 18 0.0 0.0
18 19 0.0 7.921
18 20 3.0 16.669
19 1 8.0 5.6215
19 2 10.0 10.5414
19 3 0.0 3.5442
19 4 0.0 11.4088
19 5 3.0 6.9738
19 6 7.0 13.8978
19 7 2.0 5.9612
19 8 0.0 6.8738
19 9 0.0 7.8131
19 10 2.0 3.8132
19 11 8.0 11.0843
19 12 6.0 7.909
19 13 0.0 6.7127
19 14 3.0 7.1267
19 15 4.0 3.964
19 16 7.0 11.9247
19 17 10.0 15.001
19 18 9.0 7.921
19 19 0.0 0.0
19 20 0.0 15.0221
20 1 2.0 16.4274
20 2 5.0 5.1321
20 3 0.0 11.9238
20 4 1.0 12.4104
20 5 4.0 8.0954
20 6 8.0 10.0506
20 7 10.0 9.2696
20 8 0.0 10.9759
20 9 7.0 9.2782
20 10 7.0 16.7457
20 11 0.0 4.0818
20 12 0.0 18.0188
20 13 4.0 10.6417
20 14 8.0 13.7901
20 15 0.0 14.854
20 16 0.0 5.5181
20 17 0.0 15.4613
20 18 2.0 16.669
20 19 5.0 15.0221
20 20 0.0 0.0
